nodeName,packetNumber,temperature,brightness,humidity,onBoardTemp,sent,received
1,190,23,88,41,24,706559961783,706559962498
2,180,21,121,41,24,706559964913,706559964856
3,187,21,131,48,23,706559966109,706559966123
1,191,22,200,40,24,706559972300,706559973005
2,181,21,189,41,24,706559975431,706559975376
3,188,21,115,48,23,706559976628,706559976638
1,192,21,205,40,24,706559982818,706559983525
2,182,20,117,41,24,706559985948,706559985886
3,189,21,115,48,23,706559987146,706559987162
1,193,22,209,40,24,706559993335,706559994039
2,183,20,189,41,24,706559996466,706559996406
3,190,21,129,48,23,706559997664,706559997673
1,194,21,217,40,24,706560003852,706560004563
2,184,21,122,41,24,706560006983,706560006931
3,191,20,129,48,23,706560008183,706560008192
1,195,20,108,41,24,706560014370,706560015074
2,185,21,190,41,24,706560017499,706560017437
3,192,21,128,48,23,706560018701,706560018707
1,196,23,105,40,24,706560024887,706560025592
2,186,21,190,41,24,706560028016,706560027953
3,193,21,113,48,23,706560029219,706560029230
1,197,22,223,40,24,706560035404,706560036117
2,187,20,192,41,23,706560038535,706560038475
3,194,21,130,48,23,706560039738,706560039747
1,194,23,112\xac40,24,736560045922,706560046625
2,188,21,108,41,24,706560049052,706560048991
3,195,21,110,48,23,706560050256,706560050264
1,199,20,96,40,24,706560056439,706560057142
2,189,20,70,41,24,706560059570,706560059511
3,196,20,104,48,23,706560060774,706560060787
1,200,22,223,40,24,706560066957,706560067663
2,190,21,90,41,24,706560070088,706560070024
3,197,21,108,48,23,706560071292,706560071297
1,201,22,121,41,24,706560077475,706560078183
2,191,22,190,41,24,706560080606,706560080551
3,198,21,129,48,23,706560081810,706560081818
1,202,22,244,41,24,706560087993,706560088693
2,192,22,188,41,24,706560091123,706560091060
3,199,20,124,48,23,706560092329,706560092337
1,203,22,235,41,24,706560098509,706560099212
2,193,21,108,41,24,706560101641,706560101579
3,200,21,113,48,23,706560102847,706560102852
1,204,22,136,41,24,706560109027,706560109732
2,194,21,191,41,24,706560112160,706560112100
3,201,21,116,48,23,706560113365,706560113372
1,205,22,248,40,24,706560119544,706560120246
2,195,21,120,41,24,706560122676,706560122611
3,202,20,116,48,23,706560123884,706560123889
1,206,20,151,40,24,706560130061,706560130761
2,196,21,164,41,24,706560133193,706560133130
3,203,21,123,48,23,706560134402,706560134412
1,207,21,154,40,24,706560140579,706560141286
2,197,21,195,41,24,706560143710,706560143644
3,204,21,120,48,23,706560144921,706560144927
1,208,21,381,40,24,706560151094,706560151798
2,198,21,196,41,24,706560154227,706560154167
